IATA,ICAO,Airport,Location,Country,UTC,Latitudes,Longitudes,Elevation,URL,PAX,OPs,Cargo,Year
AGV,SVAC,Oswaldo Guevara Mujica Airport,Acarigua,Venezuela,UTC−04:00,9.553333333333335,-69.2375,226 m,https://en.wikipedia.org/wiki/Oswaldo_Guevara_Mujica_Airport,,,,
AGW,,Agnew Airport,"Agnew, Queensland",Australia,UTC+10:00,-12.145555555555555,142.14916666666667,160,https://en.wikipedia.org/wiki/Agnew_Airport,,,,
AGX,VOAT,Agatti Aerodrome,"Agatti Island, Lakshadweep",India,UTC+05:30,10.828055555555554,72.17888888888889,4 m,https://en.wikipedia.org/wiki/Agatti_Aerodrome,,,,Apri
AGZ,FAAG,Aggeneys Airport,Aggeneys,South Africa,UTC+02:00,-29.281666666666666,18.81361111111111,"2,648",https://en.wikipedia.org/wiki/Aggeneys_Airport,,,,
AHB,OEAB,Abha Regional Airport,Abha,Saudi Arabia,UTC+03:00,,,"6,858",https://en.wikipedia.org/wiki/Abha_Regional_Airport,,,,
AHC,KAHC,Amedee Army Airfield,"Herlong, California",United States,UTC−08:00,40.26583333333333,-120.15055555555556,"4,012",https://en.wikipedia.org/wiki/Amedee_Army_Airfield,,,,
AHD,,Ardmore Downtown Executive Airport,"Ardmore, Oklahoma",United States,UTC−06:00,,,844,https://en.wikipedia.org/wiki/Ardmore_Downtown_Executive_Airport,,11200,,2005
AHE,NTHE,Ahe Airport,"Ahe, Tuamotus",French Polynesia,UTC−10:00,-14.428055555555554,-146.25694444444446,3 m,https://en.wikipedia.org/wiki/Ahe_Airport,,,,
AHF,,Arapahoe Municipal Airport,"Arapahoe, Nebraska",United States,UTC−06:00,40.339444444444446,-99.9063888888889,"2,270",https://en.wikipedia.org/wiki/Arapahoe_Municipal_Airport,,2250,,2005
AHH,KAHH,Amery Municipal Airport,"Amery, Wisconsin",United States,UTC−06:00,45.28111111111111,-92.37527777777777,"1,088",https://en.wikipedia.org/wiki/Amery_Municipal_Airport,,,,
AHI,WAPA,Amahai Airport,Amahai,Indonesia,UTC+09:00,-3.3333333333333335,128.91666666666666,30,https://en.wikipedia.org/wiki/Amahai_Airport,,,,
AHJ,ZUHY,Hongyuan Airport,"Hongyuan, Sichuan",China,UTC+08:00,32.52916666666667,102.35694444444444,"3,535 m",https://en.wikipedia.org/wiki/Hongyuan_Airport,22748,,,2021
AHL,SYAH,Aishalton Airport,Aishalton,Guyana,UTC−04:00,2.4722222222222223,-59.32222222222222,591,https://en.wikipedia.org/wiki/Aishalton_Airport,,,,
AHM,,Ashland Municipal Airport,"Ashland, Oregon",United States,UTC−08:00,42.19027777777777,-122.66055555555556,"1,885",https://en.wikipedia.org/wiki/Ashland_Municipal_Airport,,26050,,2012
AHN,KAHN,Athens Ben Epps Airport,"Athens, Georgia",United States,UTC−05:00,,,813,https://en.wikipedia.org/wiki/Athens_Ben_Epps_Airport,,,,2011
AHO,LIEA,Alghero-Fertilia Airport,"Alghero, Sardinia",Italy,UTC+01:00,,,87,https://en.wikipedia.org/wiki/Alghero-Fertilia_Airport,536.716,,,2020
AHS,MHAH,Ahuas Airport,Ahuas,Honduras,UTC−06:00,15.472222222222223,-84.35277777777777,98,https://en.wikipedia.org/wiki/Ahuas_Airport,,,,
AHU,GMTA,Cherif Al Idrissi Airport,Al Hoceima,Morocco,UTC+00:00,35.176944444444445,-3.8394444444444447,95,https://en.wikipedia.org/wiki/Cherif_Al_Idrissi_Airport,,,,
AHW,,Saih Rawl Airport,Saih Rawl,Oman,UTC+04:00,,,,https://en.wikipedia.org/wiki/Saih_Rawl_Airport,,,,
AHY,,Ambatolahy Airport,Ambatolahy,Madagascar,UTC+03:00,,,,https://en.wikipedia.org/wiki/Ambatolahy_Airport,,,,
AHZ,LFHU,Alpe d'Huez Airport,"Alpe d'Huez, Rhône-Alpes",France,UTC+01:00,45.08777777777778,6.085,"1,840 m",https://en.wikipedia.org/wiki/Alpe_d'Huez_Airport,,,,
AIA,KAIA,Alliance Municipal Airport,"Alliance, Nebraska",United States,UTC−07:00,42.05333333333333,-102.80388888888889,"3,931",https://en.wikipedia.org/wiki/Alliance_Municipal_Airport,,,,2019
AIC,,Ailinglaplap Airok Airport,"Airok, Ailinglaplap Atoll",Marshall Islands,UTC+12:00,7.279166666666667,168.82555555555555,,https://en.wikipedia.org/wiki/Ailinglaplap_Airok_Airport,,,,
AID,KAID,Anderson Municipal Airport,"Anderson, Indiana",United States,UTC−05:00,40.10861111111111,-85.61305555555555,919,https://en.wikipedia.org/wiki/Anderson_Municipal_Airport,,19000,,2018
AIE,AYAO,Aiome Airport,Aiome,Papua New Guinea,UTC+10:00,-5.1425,144.73133333333334,350,https://en.wikipedia.org/wiki/Aiome_Airport,,,,
AIF,SNAX,Assis Airport,"Assis, São Paulo",Brazil,UTC−03:00,-22.64,-50.45305555555556,564 m,https://en.wikipedia.org/wiki/Assis_Airport,,,,2019
AIG,FEFY,Yalinga Airport,Yalinga,Central African Republic,UTC+01:00,6.520833333333333,23.259722222222223,"1,975",https://en.wikipedia.org/wiki/Yalinga_Airport,,,,
AIH,AYAK,Aiambak Airport,Aiambak,Papua New Guinea,UTC+10:00,-7.3425,141.2665,90,https://en.wikipedia.org/wiki/Aiambak_Airport,,,,
AII,HDAS,Ali-Sabieh Airport,Ali Sabieh,Djibouti,UTC+03:00,11.15,42.71666666666667,,https://en.wikipedia.org/wiki/Ali-Sabieh_Airport,,,,
AIK,KAIK,Aiken Municipal Airport,"Aiken, South Carolina",United States,UTC−05:00,,,528,https://en.wikipedia.org/wiki/Aiken_Municipal_Airport,,43900,,2019
AIL,,Ailigandí Airport,Ailigandí,Panama,UTC−05:00,9.222222222222223,-78.02361111111111,55,https://en.wikipedia.org/wiki/Ailigandí_Airport,,,,
AIM,,Ailuk Airport,Ailuk Atoll,Marshall Islands,UTC+12:00,10.216944444444444,169.98333333333332,,https://en.wikipedia.org/wiki/Ailuk_Airport,,,,
AIN,PAWI,Wainwright Airport,"Fort Wainwright, Alaska",United States,UTC−09:00,,,,https://en.wikipedia.org/wiki/Wainwright_Airport,,,,
AIO,KAIO,Atlantic Municipal Airport,"Atlantic, Iowa",United States,UTC−06:00,,,"1,165",https://en.wikipedia.org/wiki/Atlantic_Municipal_Airport,,,,
AIP,VIAX,Adampur Airport,"Jalandhar, Punjab",India,UTC+05:30,31.43305555555556,75.76055555555556,776,https://en.wikipedia.org/wiki/Adampur_Airport,,,,
AIR,SSOU,Aripuanã Airport,"Aripuanã, Mato Grosso",Brazil,UTC−04:00,-10.182777777777778,-59.458333333333336,230 m,https://en.wikipedia.org/wiki/Aripuanã_Airport,,,,
AIS,NGTR,Arorae Island Airport,Arorae Island,Kiribati,UTC+12:00,-2.616261111111111,176.80210000000002,6,https://en.wikipedia.org/wiki/Arorae_Island_Airport,,,,
AIT,NCAI,Aitutaki Airport,Aitutaki,Cook Islands,UTC−10:00,,,14,https://en.wikipedia.org/wiki/Aitutaki_Airport,,,,
AIU,NCAT,Enua Airport,Atiu Island,Cook Islands,UTC−10:00,-19.967777777777776,-158.12,,https://en.wikipedia.org/wiki/Enua_Airport,,,,
AIV,KAIV,George Downer Airport,"Aliceville, Alabama",United States,UTC−06:00,33.10638888888889,-88.19777777777779,150,https://en.wikipedia.org/wiki/George_Downer_Airport,,5400,,2017
AIW,,Ai-Ais Airport,Ai-Ais,Namibia,UTC+02:00,,,,https://en.wikipedia.org/wiki/Ai-Ais_Airport,,,,
AIZ,KAIZ,Lee C. Fine Memorial Airport,"Lake Ozark, Missouri",United States,UTC−06:00,38.09603333333334,-92.54948611111111,869,https://en.wikipedia.org/wiki/Lee_C._Fine_Memorial_Airport,,,,
AJA,LFKJ,Ajaccio Napoleon Bonaparte Airport,"Ajaccio, Corsica",France,UTC+01:00,41.92388888888889,8.8025,17,https://en.wikipedia.org/wiki/Ajaccio_Napoleon_Bonaparte_Airport,1411728,31590,,2021
AJF,OESK,Al-Jawf Domestic Airport,"Sakakah, Al Jawf",Saudi Arabia,UTC+03:00,29.785,40.1,"2,261",https://en.wikipedia.org/wiki/Al-Jawf_Domestic_Airport,,,,
AJI,LTCO,Ağrı Airport,Ağrı,Turkey,UTC+03:00,39.654444444444444,43.02722222222222,"5,462",https://en.wikipedia.org/wiki/Ağrı_Airport,,,,
AJJ,GQNJ,Akjoujt Airport,Akjoujt,Mauritania,UTC+00:00,19.727777777777778,-14.377777777777778,403,https://en.wikipedia.org/wiki/Akjoujt_Airport,,,,
AJK,OIHR,Arak Airport,Arak,Iran,UTC+03:30,34.13805555555555,49.84722222222222,"5,453",https://en.wikipedia.org/wiki/Arak_Airport,17204,136,142 tons,2015
AJL,"VELP<sup id=""cite_ref-2"" class=""reference""><a href=""#cite_note-2"">[2]</a></sup>",Lengpui Airport,"Aizawl, Mizoram",India,UTC+05:30,23.838441666666665,92.62035833333333,405 m,https://en.wikipedia.org/wiki/Lengpui_Airport,,,,Apri
AJN,FMCV,Ouani Airport,Anjouan,Comoros,UTC+03:00,,,62,https://en.wikipedia.org/wiki/Ouani_Airport,,,,
AJR,ESNX,Arvidsjaur Airport,Arvidsjaur,Sweden,UTC+01:00,65.59027777777777,19.281944444444445,"1,245",https://en.wikipedia.org/wiki/Arvidsjaur_Airport,,,,2016
AJS,MX86,Punta Abreojos Airstrip,"Punta Abreojos, Baja California Sur",Mexico,UTC−07:00,26.72722222222222,-113.55972222222222,26,https://en.wikipedia.org/wiki/Punta_Abreojos_Airstrip,,,,
AJU,SBAR,Santa Maria Airport,"Aracaju, Sergipe",Brazil,UTC−03:00,,,,https://en.wikipedia.org/wiki/Santa_Maria_Airport,,,,
AJY,DRZA,Mano Dayak International Airport,Agadez,Niger,UTC+01:00,16.96599722222222,8.000113888888889,"1,660",https://en.wikipedia.org/wiki/Mano_Dayak_International_Airport,,,,
AKA,ZLAK,Ankang Wulipu Airport,"Ankang, Shaanxi",China,UTC+08:00,32.70805555555556,108.93111111111112,262 m,https://en.wikipedia.org/wiki/Ankang_Wulipu_Airport,257017,,89.4,2021
AKB,PAAK,Atka Airport,"Atka, Alaska",United States,UTC−10:00,52.220555555555556,-174.2061111111111,57,https://en.wikipedia.org/wiki/Atka_Airport,623,156,,2015
AKC,KAKR,Akron Fulton International Airport,"Akron, Ohio",United States,UTC−05:00,,,"1,067",https://en.wikipedia.org/wiki/Akron_Fulton_International_Airport,,26000,,2010
AKD,VAAK,Akola Airport,"Akola, Maharashtra",India,UTC+05:30,20.698888888888888,77.0586111111111,999,https://en.wikipedia.org/wiki/Akola_Airport,,,,
AKE,FOGA,Akieni Airport,Akiéni,Gabon,UTC+01:00,-1.1397222222222223,13.903333333333334,"1,476",https://en.wikipedia.org/wiki/Akieni_Airport,,,,
AKF,HLKF,Kufra Airport,Kufra,Libya,UTC+02:00,24.17777777777778,23.31388888888889,"1,367",https://en.wikipedia.org/wiki/Kufra_Airport,,,,
AKG,AYGU,Anguganak Airport,Anguganak,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Anguganak_Airport,,,,
AKH,OEPS,Prince Sultan Air Base,Al-Kharj,Saudi Arabia,UTC+03:00,24.05527777777778,47.56361111111111,"503.2 metres (1,651",https://en.wikipedia.org/wiki/Prince_Sultan_Air_Base,,,,
AKI,PFAK,Akiak Airport,"Akiak, Alaska",United States,UTC−09:00,,,30,https://en.wikipedia.org/wiki/Akiak_Airport,3479,0,,2015
AKJ,RJEC,Asahikawa Airport,"Asahikawa, Hokkaido",Japan,UTC+09:00,43.670833333333334,142.4475,690,https://en.wikipedia.org/wiki/Asahikawa_Airport,1148825,,5346,2015
AKK,PAKH,Akhiok Airport,"Akhiok, Alaska",United States,UTC−09:00,56.93861111111111,-154.1825,44,https://en.wikipedia.org/wiki/Akhiok_Airport,1150,1600 (2013),,2015
AKL,NZAA,Auckland Airport,Auckland,New Zealand,UTC+12:00,-37.00805555555556,174.79166666666666,7 m,https://en.wikipedia.org/wiki/Auckland_Airport,"21021062<sup id=""cite_ref-1"" class=""reference""><a href=""#cite_note-1"">[1]</a></sup>",,,2018
AKM,,Zakouma Airport,Zakouma National Park,Chad,UTC+01:00,10.890833333333333,19.8175,415 m,https://en.wikipedia.org/wiki/Zakouma_Airport,,,,
AKN,PAKN,King Salmon Airport,"King Salmon, Alaska",United States,UTC−09:00,58.67638888888889,-156.6486111111111,73,https://en.wikipedia.org/wiki/King_Salmon_Airport,,,,12 m
AKO,KAKO,Colorado Plains Regional Airport,"Akron, Colorado",United States,UTC−07:00,40.175555555555555,-103.22194444444445,"4,714",https://en.wikipedia.org/wiki/Colorado_Plains_Regional_Airport,,21220,,2006
AKP,PAKP,Anaktuvuk Pass Airport,"Anaktuvuk Pass, Alaska",United States,UTC−09:00,68.13361111111112,-151.7433333333333,"2,102",https://en.wikipedia.org/wiki/Anaktuvuk_Pass_Airport,6294,3600 (2014),,2015
AKQ,WIAG,Gunung Batin Airport,Astraksetra,Indonesia,UTC+07:00,-4.616666666666667,105.23333333333333,87,https://en.wikipedia.org/wiki/Gunung_Batin_Airport,,,,
AKR,DNAK,Akure Airport,Akure,Nigeria,UTC+01:00,,,"1,108",https://en.wikipedia.org/wiki/Akure_Airport,,,,
AKS,AGGA,Auki Gwaunaru'u Airport,"Auki, Malaita",Solomon Islands,UTC+11:00,,,,https://en.wikipedia.org/wiki/Auki_Gwaunaru'u_Airport,,,,
AKT,LCRA,RAF Akrotiri,Akrotiri,United Kingdom,UTC+02:00,34.59055555555556,32.98777777777778,"75.4 feet (23 m) <a href=""/wiki/Above_mean_sea_level"" class=""mw-redirect"" title=""Above mean sea level"">AMSL</a>",https://en.wikipedia.org/wiki/RAF_Akrotiri,,,,
AKU,ZWAK,Aksu Airport,"Aksu, Xinjiang",China,UTC+08:00,41.2625,80.29166666666667,"3,816",https://en.wikipedia.org/wiki/Aksu_Airport,1623187,,7050.7,2021
AKV,CYKO,Akulivik Airport,"Akulivik, Quebec",Canada,UTC−05:00,60.81861111111112,-78.14861111111112,76,https://en.wikipedia.org/wiki/Akulivik_Airport,,,,2010
AKW,OIAG,Aghajari Airport,Aghajari,Iran,UTC+03:30,30.744444444444447,49.676944444444445,52,https://en.wikipedia.org/wiki/Aghajari_Airport,,,,
AKX,UATT,Aktobe Airport,Aktobe,Kazakhstan,UTC+05:00,,,225 m,https://en.wikipedia.org/wiki/Aktobe_Airport,,,,
AKY,VYSW,Sittwe Airport,Sittwe,Myanmar,UTC+06:30,,,39,https://en.wikipedia.org/wiki/Sittwe_Airport,,,,
ALA,UAAA,Almaty International Airport,Almaty,Kazakhstan,UTC+06:00,43.35527777777778,77.04472222222222,681 m,https://en.wikipedia.org/wiki/Almaty_International_Airport,6422721,,,2019
ALB,KALB,Albany International Airport,"Albany, New York",United States,UTC−05:00,,,285,https://en.wikipedia.org/wiki/Albany_International_Airport,,,,2020
ALC,LEAL,Alicante–Elche Airport,"Alicante, Valencia",Spain,UTC+01:00,38.282222222222224,-0.5580555555555556,43 m,https://en.wikipedia.org/wiki/Alicante–Elche_Airport,15047840,101408,,2019
ALD,SPAR,Alerta Airport,Alerta,Peru,UTC−05:00,,,797,https://en.wikipedia.org/wiki/Alerta_Airport,,,,
ALE,,Alpine–Casparis Municipal Airport,"Alpine, Texas",United States,UTC−06:00,30.38673,-103.6805,"4,514.4",https://en.wikipedia.org/wiki/Alpine–Casparis_Municipal_Airport,,9350,,2006
ALF,ENAT,Alta Airport,Alta,Norway,UTC+01:00,69.97611111111111,23.371666666666666,3 m,https://en.wikipedia.org/wiki/Alta_Airport,368393,,330,2014
ALG,DAAG,Houari Boumediene Airport,Algiers,Algeria,UTC+01:00,36.69101388888888,3.2154083333333334,25 m,https://en.wikipedia.org/wiki/Houari_Boumediene_Airport,,,,<sma
ALH,YABA,Albany Airport,"Albany, Western Australia",Australia,UTC+08:00,,,285,https://en.wikipedia.org/wiki/Albany_Airport,,,,2020
ALI,KALI,Alice International Airport,"Alice, Texas",United States,UTC−06:00,27.740833333333335,-98.02694444444444,178,https://en.wikipedia.org/wiki/Alice_International_Airport,,8610,,2011
ALJ,FAAB,Alexander Bay Airport,Alexander Bay,South Africa,UTC+02:00,-28.573333333333334,16.534444444444446,98,https://en.wikipedia.org/wiki/Alexander_Bay_Airport,,,,
ALK,,Asella Airport,Asella,Ethiopia,UTC+03:00,,,,https://en.wikipedia.org/wiki/Asella_Airport,,,,
ALL,LIMG,Albenga Airport,"Albenga, Liguria",Italy,UTC+01:00,,,149,https://en.wikipedia.org/wiki/Albenga_Airport,,,,
ALM,KALM,Alamogordo–White Sands Regional Airport,"Alamogordo, New Mexico",United States,UTC−07:00,32.84,-105.99055555555556,"4,200",https://en.wikipedia.org/wiki/Alamogordo–White_Sands_Regional_Airport,,34460,,2009
ALN,KALN,St. Louis Regional Airport,"Alton, Illinois",United States,UTC−06:00,38.890277777777776,-90.0461111111111,544,https://en.wikipedia.org/wiki/St._Louis_Regional_Airport,,,,
ALO,KALO,Waterloo Regional Airport,"Waterloo, Iowa",United States,UTC−06:00,,,873,https://en.wikipedia.org/wiki/Waterloo_Regional_Airport,,,,
ALP,OSAP,Aleppo International Airport,Aleppo,Syria,UTC+02:00,,,"1,276",https://en.wikipedia.org/wiki/Aleppo_International_Airport,,,,
ALQ,SSLT,Alegrete Airport,"Alegrete, Rio Grande do Sul",Brazil,UTC−03:00,-29.8125,-55.89222222222222,140 m,https://en.wikipedia.org/wiki/Alegrete_Airport,,,,
ALR,NZLX,Alexandra Aerodrome,Alexandra,New Zealand,UTC+12:00,,,752,https://en.wikipedia.org/wiki/Alexandra_Aerodrome,,,,
ALS,KALS,San Luis Valley Regional Airport,"Alamosa, Colorado",United States,UTC−07:00,37.434999999999995,-105.86638888888888,"7,539",https://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport,,,,
ALT,,Alenquer Airport,"Alenquer, Pará",Brazil,UTC−03:00,-1.9169444444444443,-54.72277777777778,31 m,https://en.wikipedia.org/wiki/Alenquer_Airport,,,,
ALU,HCMA,Alula Airport,Alula,Somalia,UTC+03:00,11.958333333333332,50.74861111111111,6,https://en.wikipedia.org/wiki/Alula_Airport,,,,
ALW,KALW,Walla Walla Regional Airport,"Walla Walla, Washington",United States,UTC−08:00,46.09,-118.29,"1,194",https://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport,,,,2017
ALX,KALX,Thomas C. Russell Field,"Alexander City, Alabama",United States,UTC−06:00,32.914722222222224,-85.96305555555556,686,https://en.wikipedia.org/wiki/Thomas_C._Russell_Field,,33312,,2017
ALY,HEAX,El Nouzha Airport,Alexandria,Egypt,UTC+02:00,,,−8,https://en.wikipedia.org/wiki/El_Nouzha_Airport,,,,
ALZ,,Alitak Seaplane Base,"Lazy Bay, Alaska",United States,UTC−09:00,56.89944444444444,-154.24777777777777,0,https://en.wikipedia.org/wiki/Alitak_Seaplane_Base,,,,2006
AMA,KAMA,Rick Husband Amarillo International Airport,"Amarillo, Texas",United States,UTC−06:00,35.21944444444445,-101.70583333333333,"3,607",https://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport,,,,2018
AMB,FMNE,Ambilobe Airport,Ambilobe,Madagascar,UTC+03:00,-13.188333333333334,48.98777777777778,72,https://en.wikipedia.org/wiki/Ambilobe_Airport,,,,
AMC,FTTN,Am Timan Airport,Am Timan,Chad,UTC+01:00,11.035472222222221,20.274944444444444,"1,421",https://en.wikipedia.org/wiki/Am_Timan_Airport,,,,
AMD,VAAH,Sardar Vallabhbhai Patel International Airport,"Ahmedabad, Gujarat",India,UTC+05:30,23.077222222222222,72.63472222222222,58 m,https://en.wikipedia.org/wiki/Sardar_Vallabhbhai_Patel_International_Airport,,,,Apri
AME,,Alto Molocue Airport,Alto Molocue,Mozambique,UTC+02:00,,,,https://en.wikipedia.org/wiki/Alto_Molocue_Airport,,,,
AMF,AYAA,Ama Airport,Ama,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Ama_Airport,,,,
AMG,,Amboin Airport,Amboin,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Amboin_Airport,,,,
AMH,HAAM,Arba Minch Airport,Arba Minch,Ethiopia,UTC+03:00,6.039722222222222,37.59027777777778,"1,187 m",https://en.wikipedia.org/wiki/Arba_Minch_Airport,,,,
AMI,WADA,"<a href=""/wiki/Selaparang_Airport"" title=""Selaparang Airport"">Selaparang Airport","<a href=""/wiki/Mataram_(city)"" title=""Mataram (city)"">Mataram",Indonesia,,,,,"https://en.wikipedia.org/wiki/<a_href=""/wiki/Selaparang_Airport""_title=""Selaparang_Airport"">Selaparang_Airport",,,,
AMJ,SNAR,Almenara Airport,"Almenara, Minas Gerais",Brazil,UTC−03:00,,,,https://en.wikipedia.org/wiki/Almenara_Airport,,,,
AMK,,Animas Air Park,"Durango, Colorado",United States,UTC−07:00,37.20305555555556,-107.86916666666666,"6,684",https://en.wikipedia.org/wiki/Animas_Air_Park,,9110,,2009
AML,,Puerto Armuelles Airport,Puerto Armuelles,Panama,UTC−05:00,,,,https://en.wikipedia.org/wiki/Puerto_Armuelles_Airport,,,,
AMM,OJAI,Queen Alia International Airport,Amman,Jordan,UTC+02:00,,,730 m,https://en.wikipedia.org/wiki/Queen_Alia_International_Airport,4559336,,,2021
AMN,KAMN,Gratiot Community Airport,"Alma, Michigan",United States,UTC−05:00,,,754,https://en.wikipedia.org/wiki/Gratiot_Community_Airport,,9500,,2019
AMO,FTTU,Mao Airport,Mao,Chad,UTC+01:00,14.146444444444445,15.315138888888889,"1,165",https://en.wikipedia.org/wiki/Mao_Airport,,,,
AMP,FMSY,Ampanihy Airport,Ampanihy,Madagascar,UTC+03:00,-24.6995,44.7333,758,https://en.wikipedia.org/wiki/Ampanihy_Airport,,,,
AMQ,WAPP,Pattimura Airport,Ambon,Indonesia,UTC+09:00,,,33,https://en.wikipedia.org/wiki/Pattimura_Airport,1364210,,,2017
AMS,EHAM,Amsterdam Airport Schiphol,Amsterdam,Netherlands,UTC+01:00,52.3,4.765,−11,https://en.wikipedia.org/wiki/Amsterdam_Airport_Schiphol,52472188,,,2022
AMT,YAMT,Amata Airport,"Amata, South Australia",Australia,UTC+09:30,-26.096666666666668,131.20333333333335,"2,172",https://en.wikipedia.org/wiki/Amata_Airport,,,,
AMU,AYAM,Amanab Airport,Amanab,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Amanab_Airport,,,,
AMV,ULDD,Amderma Airport,"Amderma, Nenets Autonomous Okrug",Russia,UTC+03:00,69.76333333333334,61.56333333333333,13,https://en.wikipedia.org/wiki/Amderma_Airport,,,,
AMW,KAMW,Ames Municipal Airport,"Ames, Iowa",United States,UTC−06:00,,,956,https://en.wikipedia.org/wiki/Ames_Municipal_Airport,,,,
AMX,,Ammaroo Airport,"Ammaroo, Northern Territory",Australia,UTC+09:30,,,,https://en.wikipedia.org/wiki/Ammaroo_Airport,,,,
AMY,,Ambatomainty Airport,Ambatomainty,Madagascar,UTC+03:00,-17.685555555555556,45.625277777777775,320 m,https://en.wikipedia.org/wiki/Ambatomainty_Airport,,,,
AMZ,NZAR,Ardmore Airport,Ardmore,New Zealand,UTC+12:00,,,,https://en.wikipedia.org/wiki/Ardmore_Airport,,,,
ANA,DNAB,Angama Mara Airport,"Angama Mara, Narok County",Kenya,UTC+03:00,,,"6,171",https://en.wikipedia.org/wiki/Angama_Mara_Airport,,,,
ANB,KANB,Anniston Regional Airport,"Anniston, Alabama",United States,UTC−06:00,33.588055555555556,-85.85805555555555,612,https://en.wikipedia.org/wiki/Anniston_Regional_Airport,,23107,,2017
ANC,PANC,Ted Stevens Anchorage International Airport,"Anchorage, Alaska",United States,UTC−09:00,61.174166666666665,-149.9983333333333,151,https://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,,,,2021
AND,KAND,Anderson Regional Airport,"Anderson, South Carolina",United States,UTC−05:00,34.49472222222222,-82.70944444444444,782,https://en.wikipedia.org/wiki/Anderson_Regional_Airport,,,,
ANE,LFJR,Angers – Loire Airport,"Angers, Pays de la Loire",France,UTC+01:00,47.56027777777778,-0.31222222222222223,59 m,https://en.wikipedia.org/wiki/Angers_–_Loire_Airport,,,,
